data,cidade,preco_cesta,codigo_ibge
2010-01-01,Brasília,214.47,5300108
2010-02-01,Brasília,216.89,5300108
2010-03-01,Brasília,236.41,5300108
2010-04-01,Brasília,237.76,5300108
2010-05-01,Brasília,233.25,5300108
2010-06-01,Brasília,230.39,5300108
2010-07-01,Brasília,221.17,5300108
2010-08-01,Brasília,213.98,5300108
2010-09-01,Brasília,215.99,5300108
2010-10-01,Brasília,224.24,5300108
2010-11-01,Brasília,236.73,5300108
2010-12-01,Brasília,233.67,5300108
2011-01-01,Brasília,255.65,5300108
2011-02-01,Brasília,250.48,5300108
2011-03-01,Brasília,250.35,5300108
2011-04-01,Brasília,248.32,5300108
2011-05-01,Brasília,248.93,5300108
2011-06-01,Brasília,246.1,5300108
2011-07-01,Brasília,241.89,5300108
2011-08-01,Brasília,244.24,5300108
2011-09-01,Brasília,241.9,5300108
2011-10-01,Brasília,243.11,5300108
2011-11-01,Brasília,249.13,5300108
2011-12-01,Brasília,247.88,5300108
2012-01-01,Brasília,259.59,5300108
2012-02-01,Brasília,255.91,5300108
2012-03-01,Brasília,253.7,5300108
2012-04-01,Brasília,255.5,5300108
2012-05-01,Brasília,253.21,5300108
2012-06-01,Brasília,259.7,5300108
2012-07-01,Brasília,275.58,5300108
2012-08-01,Brasília,284.5,5300108
2012-09-01,Brasília,281.87,5300108
2012-10-01,Brasília,271.55,5300108
2012-11-01,Brasília,266.85,5300108
2012-12-01,Brasília,275.95,5300108
2013-01-01,Brasília,307.14,5300108
2013-02-01,Brasília,306.39,5300108
2013-03-01,Brasília,310.75,5300108
2013-04-01,Brasília,309.68,5300108
2013-05-01,Brasília,303.37,5300108
2013-06-01,Brasília,312.09,5300108
2013-07-01,Brasília,284.45,5300108
2013-08-01,Brasília,286.49,5300108
2013-09-01,Brasília,276.14,5300108
2013-10-01,Brasília,284.12,5300108
2013-11-01,Brasília,286.35,5300108
2013-12-01,Brasília,289.72,5300108
2014-01-01,Brasília,304.09,5300108
2014-02-01,Brasília,295.23,5300108
2014-03-01,Brasília,323.02,5300108
2014-04-01,Brasília,331.53,5300108
2014-05-01,Brasília,331.19,5300108
2014-06-01,Brasília,324.07,5300108
2014-07-01,Brasília,300.86,5300108
2014-08-01,Brasília,297.27,5300108
2014-09-01,Brasília,300.54,5300108
2014-10-01,Brasília,303.28,5300108
2014-11-01,Brasília,321.05,5300108
2014-12-01,Brasília,329.66,5300108
2015-01-01,Brasília,353.6,5300108
2015-02-01,Brasília,355.7,5300108
2015-03-01,Brasília,351.93,5300108
2015-04-01,Brasília,358.0,5300108
2015-05-01,Brasília,370.23,5300108
2015-06-01,Brasília,359.61,5300108
2015-07-01,Brasília,354.94,5300108
2015-08-01,Brasília,342.66,5300108
2015-09-01,Brasília,338.28,5300108
2015-10-01,Brasília,345.38,5300108
2015-11-01,Brasília,377.24,5300108
2015-12-01,Brasília,392.93,5300108
2015-12-01,Brasília,398.65,5300108
2016-01-01,Brasília,451.76,5300108
2016-02-01,Brasília,438.69,5300108
2016-03-01,Brasília,444.74,5300108
2016-04-01,Brasília,427.68,5300108
2016-05-01,Brasília,441.6,5300108
2016-06-01,Brasília,448.4,5300108
2016-07-01,Brasília,447.36,5300108
2016-08-01,Brasília,451.29,5300108
2016-09-01,Brasília,461.99,5300108
2016-10-01,Brasília,436.85,5300108
2016-11-01,Brasília,436.68,5300108
2016-12-01,Brasília,433.74,5300108
2017-01-01,Brasília,432.65,5300108
2017-02-01,Brasília,416.59,5300108
2017-03-01,Brasília,415.39,5300108
2017-04-01,Brasília,427.37,5300108
2017-05-01,Brasília,422.53,5300108
2017-06-01,Brasília,404.88,5300108
2017-07-01,Brasília,405.4,5300108
2017-08-01,Brasília,396.54,5300108
2017-09-01,Brasília,383.03,5300108
2017-10-01,Brasília,388.78,5300108
2017-11-01,Brasília,380.52,5300108
2017-12-01,Brasília,379.77,5300108
2018-01-01,Brasília,416.5,5300108
2018-02-01,Brasília,408.68,5300108
2018-03-01,Brasília,404.6,5300108
2018-04-01,Brasília,402.31,5300108
2018-05-01,Brasília,404.65,5300108
2018-06-01,Brasília,413.02,5300108
2018-07-01,Brasília,390.34,5300108
2018-08-01,Brasília,385.62,5300108
2018-09-01,Brasília,390.14,5300108
2018-10-01,Brasília,408.57,5300108
2018-11-01,Brasília,430.82,5300108
2018-12-01,Brasília,435.83,5300108
2019-01-01,Brasília,427.1,5300108
2019-02-01,Brasília,427.54,5300108
2019-03-01,Brasília,474.94,5300108
2019-04-01,Brasília,487.02,5300108
2019-05-01,Brasília,487.3,5300108
2019-06-01,Brasília,454.9,5300108
2019-07-01,Brasília,449.27,5300108
2019-08-01,Brasília,433.45,5300108
2019-09-01,Brasília,420.01,5300108
2019-10-01,Brasília,441.91,5300108
2019-12-01,Brasília,473.9,5300108
2020-01-01,Brasília,483.17,5300108
2020-02-01,Brasília,481.78,5300108
2020-03-01,Brasília,484.15,5300108
2020-04-01,Brasília,471.17,5300108
2020-05-01,Brasília,441.09,5300108
2020-06-01,Brasília,450.45,5300108
2020-07-01,Brasília,449.96,5300108
2020-08-01,Brasília,443.28,5300108
2020-09-01,Brasília,445.76,5300108
2020-10-01,Brasília,490.48,5300108
2020-11-01,Brasília,572.64,5300108
2020-12-01,Brasília,591.82,5300108
2021-01-01,Brasília,614.31,5300108
2021-02-01,Brasília,591.44,5300108
2021-03-01,Brasília,580.76,5300108
2021-04-01,Brasília,587.33,5300108
2021-05-01,Brasília,588.24,5300108
2021-06-01,Brasília,584.99,5300108
2021-07-01,Brasília,582.35,5300108
2021-08-01,Brasília,594.59,5300108
2021-09-01,Brasília,617.65,5300108
2021-10-01,Brasília,644.09,5300108
2021-11-01,Brasília,631.95,5300108
2021-12-01,Brasília,621.56,5300108
2022-01-01,Brasília,661.09,5300108
2022-02-01,Brasília,670.98,5300108
2022-03-01,Brasília,704.65,5300108
2022-04-01,Brasília,741.55,5300108
2022-05-01,Brasília,696.34,5300108
2022-06-01,Brasília,698.36,5300108
2022-07-01,Brasília,703.93,5300108
2022-08-01,Brasília,689.31,5300108
2022-09-01,Brasília,687.21,5300108
2022-10-01,Brasília,699.09,5300108
2022-11-01,Brasília,712.2,5300108
2022-12-01,Brasília,728.78,5300108
2023-01-01,Brasília,729.73,5300108
2012-10-01,Campo Grande,264.22,5002704
2012-11-01,Campo Grande,266.06,5002704
2012-12-01,Campo Grande,268.03,5002704
2013-01-01,Campo Grande,287.87,5002704
2013-02-01,Campo Grande,294.32,5002704
2013-03-01,Campo Grande,301.57,5002704
2013-04-01,Campo Grande,295.99,5002704
2013-05-01,Campo Grande,306.8,5002704
2013-06-01,Campo Grande,300.48,5002704
2013-07-01,Campo Grande,288.79,5002704
2013-08-01,Campo Grande,289.12,5002704
2013-09-01,Campo Grande,290.58,5002704
2013-10-01,Campo Grande,291.11,5002704
2013-11-01,Campo Grande,295.75,5002704
2013-12-01,Campo Grande,301.2,5002704
2014-01-01,Campo Grande,288.57,5002704
2014-02-01,Campo Grande,292.09,5002704
2014-03-01,Campo Grande,329.61,5002704
2014-04-01,Campo Grande,330.61,5002704
2014-05-01,Campo Grande,323.84,5002704
2014-06-01,Campo Grande,309.09,5002704
2014-07-01,Campo Grande,293.55,5002704
2014-08-01,Campo Grande,288.28,5002704
2014-09-01,Campo Grande,285.02,5002704
2014-10-01,Campo Grande,296.22,5002704
2014-11-01,Campo Grande,303.69,5002704
2014-12-01,Campo Grande,308.32,5002704
2015-01-01,Campo Grande,329.58,5002704
2015-02-01,Campo Grande,326.43,5002704
2015-03-01,Campo Grande,327.67,5002704
2015-04-01,Campo Grande,347.48,5002704
2015-05-01,Campo Grande,364.35,5002704
2015-06-01,Campo Grande,349.8,5002704
2015-07-01,Campo Grande,347.08,5002704
2015-08-01,Campo Grande,338.79,5002704
2015-09-01,Campo Grande,336.69,5002704
2015-10-01,Campo Grande,339.2,5002704
2015-11-01,Campo Grande,368.59,5002704
2015-12-01,Campo Grande,378.55,5002704
2015-12-01,Campo Grande,388.47,5002704
2016-01-01,Campo Grande,412.61,5002704
2016-02-01,Campo Grande,387.87,5002704
2016-03-01,Campo Grande,394.04,5002704
2016-04-01,Campo Grande,402.89,5002704
2016-05-01,Campo Grande,401.63,5002704
2016-06-01,Campo Grande,428.73,5002704
2016-07-01,Campo Grande,430.37,5002704
2016-08-01,Campo Grande,440.86,5002704
2016-09-01,Campo Grande,432.27,5002704
2016-10-01,Campo Grande,436.51,5002704
2016-11-01,Campo Grande,425.78,5002704
2016-12-01,Campo Grande,408.06,5002704
2017-01-01,Campo Grande,393.25,5002704
2017-02-01,Campo Grande,385.38,5002704
2017-03-01,Campo Grande,391.95,5002704
2017-04-01,Campo Grande,402.19,5002704
2017-05-01,Campo Grande,395.11,5002704
2017-06-01,Campo Grande,386.68,5002704
2017-07-01,Campo Grande,382.17,5002704
2017-08-01,Campo Grande,355.09,5002704
2017-09-01,Campo Grande,359.24,5002704
2017-10-01,Campo Grande,368.83,5002704
2017-11-01,Campo Grande,364.33,5002704
2017-12-01,Campo Grande,366.26,5002704
2018-01-01,Campo Grande,384.26,5002704
2018-02-01,Campo Grande,372.79,5002704
2018-03-01,Campo Grande,382.47,5002704
2018-04-01,Campo Grande,378.4,5002704
2018-05-01,Campo Grande,398.14,5002704
2018-06-01,Campo Grande,380.18,5002704
2018-07-01,Campo Grande,370.59,5002704
2018-08-01,Campo Grande,364.66,5002704
2018-09-01,Campo Grande,383.77,5002704
2018-10-01,Campo Grande,396.8,5002704
2018-11-01,Campo Grande,420.8,5002704
2018-12-01,Campo Grande,422.88,5002704
2019-01-01,Campo Grande,414.83,5002704
2019-02-01,Campo Grande,438.64,5002704
2019-03-01,Campo Grande,447.5,5002704
2019-04-01,Campo Grande,492.55,5002704
2019-05-01,Campo Grande,423.97,5002704
2019-06-01,Campo Grande,428.33,5002704
2019-07-01,Campo Grande,420.07,5002704
2019-08-01,Campo Grande,408.11,5002704
2019-09-01,Campo Grande,396.98,5002704
2019-10-01,Campo Grande,409.3,5002704
2019-11-01,Campo Grande,422.06,5002704
2019-12-01,Campo Grande,450.08,5002704
2020-01-01,Campo Grande,458.0,5002704
2020-02-01,Campo Grande,445.4,5002704
2020-03-01,Campo Grande,474.53,5002704
2020-04-01,Campo Grande,495.69,5002704
2020-05-01,Campo Grande,455.35,5002704
2020-06-01,Campo Grande,475.01,5002704
2020-07-01,Campo Grande,479.79,5002704
2020-08-01,Campo Grande,484.46,5002704
2020-09-01,Campo Grande,492.8,5002704
2020-10-01,Campo Grande,520.12,5002704
2020-11-01,Campo Grande,589.08,5002704
2020-12-01,Campo Grande,576.48,5002704
2021-01-01,Campo Grande,578.62,5002704
2021-02-01,Campo Grande,551.58,5002704
2021-03-01,Campo Grande,552.99,5002704
2021-04-01,Campo Grande,586.26,5002704
2021-05-01,Campo Grande,575.01,5002704
2021-06-01,Campo Grande,566.78,5002704
2021-07-01,Campo Grande,588.84,5002704
2021-08-01,Campo Grande,609.33,5002704
2021-09-01,Campo Grande,630.83,5002704
2021-10-01,Campo Grande,653.4,5002704
2021-11-01,Campo Grande,645.17,5002704
2021-12-01,Campo Grande,641.37,5002704
2022-01-01,Campo Grande,660.11,5002704
2022-02-01,Campo Grande,678.43,5002704
2022-03-01,Campo Grande,715.81,5002704
2022-04-01,Campo Grande,761.73,5002704
2022-05-01,Campo Grande,706.12,5002704
2022-06-01,Campo Grande,702.65,5002704
2022-07-01,Campo Grande,707.0,5002704
2022-08-01,Campo Grande,698.31,5002704
2022-09-01,Campo Grande,711.09,5002704
2022-10-01,Campo Grande,733.65,5002704
2022-11-01,Campo Grande,738.53,5002704
2022-12-01,Campo Grande,744.21,5002704
2023-01-01,Campo Grande,743.09,5002704
2015-12-01,Cuiabá,390.88,5103403
2016-01-01,Cuiabá,423.0,5103403
2016-02-01,Cuiabá,402.57,5103403
2016-03-01,Cuiabá,407.72,5103403
2016-04-01,Cuiabá,402.29,5103403
2016-05-01,Cuiabá,410.09,5103403
2016-06-01,Cuiabá,430.78,5103403
2016-07-01,Cuiabá,442.5,5103403
2016-08-01,Cuiabá,453.1,5103403
2016-09-01,Cuiabá,453.65,5103403
2016-10-01,Cuiabá,452.62,5103403
2016-11-01,Cuiabá,431.46,5103403
2016-12-01,Cuiabá,426.22,5103403
2017-01-01,Cuiabá,408.51,5103403
2017-02-01,Cuiabá,394.45,5103403
2017-03-01,Cuiabá,389.94,5103403
2017-04-01,Cuiabá,411.41,5103403
2017-05-01,Cuiabá,402.52,5103403
2017-06-01,Cuiabá,395.23,5103403
2017-07-01,Cuiabá,395.04,5103403
2017-08-01,Cuiabá,375.96,5103403
2017-09-01,Cuiabá,366.94,5103403
2017-10-01,Cuiabá,379.74,5103403
2017-11-01,Cuiabá,375.6,5103403
2017-12-01,Cuiabá,376.71,5103403
2018-01-01,Cuiabá,403.35,5103403
2018-02-01,Cuiabá,395.03,5103403
2018-03-01,Cuiabá,398.54,5103403
2018-04-01,Cuiabá,391.56,5103403
2018-05-01,Cuiabá,395.49,5103403
2018-06-01,Cuiabá,425.32,5103403
2018-07-01,Cuiabá,388.43,5103403
2018-08-01,Cuiabá,385.61,5103403
2010-01-01,Goiânia,199.71,5208707
2010-02-01,Goiânia,190.63,5208707
2010-03-01,Goiânia,206.91,5208707
2010-04-01,Goiânia,206.46,5208707
2010-05-01,Goiânia,212.07,5208707
2010-06-01,Goiânia,223.13,5208707
2010-07-01,Goiânia,215.02,5208707
2010-08-01,Goiânia,213.97,5208707
2010-09-01,Goiânia,217.66,5208707
2010-10-01,Goiânia,229.93,5208707
2010-11-01,Goiânia,236.31,5208707
2010-12-01,Goiânia,234.61,5208707
2011-01-01,Goiânia,241.59,5208707
2011-02-01,Goiânia,241.53,5208707
2011-03-01,Goiânia,242.55,5208707
2011-04-01,Goiânia,237.16,5208707
2011-05-01,Goiânia,240.35,5208707
2011-06-01,Goiânia,232.58,5208707
2011-07-01,Goiânia,229.38,5208707
2011-08-01,Goiânia,227.21,5208707
2011-09-01,Goiânia,231.46,5208707
2011-10-01,Goiânia,233.48,5208707
2011-11-01,Goiânia,233.67,5208707
2011-12-01,Goiânia,246.7,5208707
2012-01-01,Goiânia,250.82,5208707
2012-02-01,Goiânia,251.04,5208707
2012-03-01,Goiânia,234.14,5208707
2012-04-01,Goiânia,235.36,5208707
2012-05-01,Goiânia,246.39,5208707
2012-06-01,Goiânia,244.03,5208707
2012-07-01,Goiânia,258.66,5208707
2012-08-01,Goiânia,263.9,5208707
2012-09-01,Goiânia,250.13,5208707
2012-10-01,Goiânia,251.12,5208707
2012-11-01,Goiânia,237.92,5208707
2012-12-01,Goiânia,263.17,5208707
2013-01-01,Goiânia,287.94,5208707
2013-02-01,Goiânia,286.34,5208707
2013-03-01,Goiânia,287.78,5208707
2013-04-01,Goiânia,284.22,5208707
2013-05-01,Goiânia,293.96,5208707
2013-06-01,Goiânia,289.62,5208707
2013-07-01,Goiânia,269.34,5208707
2013-08-01,Goiânia,258.45,5208707
2013-09-01,Goiânia,257.99,5208707
2013-10-01,Goiânia,262.47,5208707
2013-11-01,Goiânia,254.44,5208707
2013-12-01,Goiânia,274.67,5208707
2014-01-01,Goiânia,273.84,5208707
2014-02-01,Goiânia,275.32,5208707
2014-03-01,Goiânia,310.04,5208707
2014-04-01,Goiânia,293.27,5208707
2014-05-01,Goiânia,296.77,5208707
2014-06-01,Goiânia,295.12,5208707
2014-07-01,Goiânia,280.93,5208707
2014-08-01,Goiânia,276.18,5208707
2014-09-01,Goiânia,279.95,5208707
2014-10-01,Goiânia,287.46,5208707
2014-11-01,Goiânia,295.79,5208707
2014-12-01,Goiânia,301.21,5208707
2015-01-01,Goiânia,323.73,5208707
2015-02-01,Goiânia,325.64,5208707
2015-03-01,Goiânia,323.48,5208707
2015-04-01,Goiânia,327.69,5208707
2015-05-01,Goiânia,347.03,5208707
2015-06-01,Goiânia,329.65,5208707
2015-07-01,Goiânia,327.47,5208707
2015-08-01,Goiânia,320.69,5208707
2015-09-01,Goiânia,311.2,5208707
2015-10-01,Goiânia,310.73,5208707
2015-11-01,Goiânia,321.85,5208707
2015-12-01,Goiânia,335.87,5208707
2015-12-01,Goiânia,335.58,5208707
2016-01-01,Goiânia,388.45,5208707
2016-02-01,Goiânia,371.8,5208707
2016-03-01,Goiânia,378.45,5208707
2016-04-01,Goiânia,382.16,5208707
2016-05-01,Goiânia,385.24,5208707
2016-06-01,Goiânia,421.46,5208707
2016-07-01,Goiânia,424.47,5208707
2016-08-01,Goiânia,411.12,5208707
2016-09-01,Goiânia,393.39,5208707
2016-10-01,Goiânia,389.44,5208707
2016-11-01,Goiânia,387.56,5208707
2016-12-01,Goiânia,386.84,5208707
2017-01-01,Goiânia,385.84,5208707
2017-02-01,Goiânia,380.18,5208707
2017-03-01,Goiânia,388.31,5208707
2017-04-01,Goiânia,388.83,5208707
2017-05-01,Goiânia,392.72,5208707
2017-06-01,Goiânia,390.1,5208707
2017-07-01,Goiânia,386.67,5208707
2017-08-01,Goiânia,386.81,5208707
2017-09-01,Goiânia,372.99,5208707
2017-10-01,Goiânia,362.58,5208707
2017-11-01,Goiânia,361.96,5208707
2017-12-01,Goiânia,360.7,5208707
2018-01-01,Goiânia,362.23,5208707
2018-02-01,Goiânia,364.01,5208707
2018-03-01,Goiânia,360.43,5208707
2018-04-01,Goiânia,365.81,5208707
2018-05-01,Goiânia,366.65,5208707
2018-06-01,Goiânia,365.81,5208707
2018-07-01,Goiânia,366.38,5208707
2018-08-01,Goiânia,362.47,5208707
2018-09-01,Goiânia,354.11,5208707
2018-10-01,Goiânia,357.72,5208707
2018-11-01,Goiânia,368.06,5208707
2018-12-01,Goiânia,388.86,5208707
2019-01-01,Goiânia,398.23,5208707
2019-02-01,Goiânia,416.4,5208707
2019-03-01,Goiânia,433.43,5208707
2019-04-01,Goiânia,445.28,5208707
2019-05-01,Goiânia,425.35,5208707
2019-06-01,Goiânia,421.65,5208707
2019-07-01,Goiânia,420.55,5208707
2019-08-01,Goiânia,399.4,5208707
2019-09-01,Goiânia,391.31,5208707
2019-10-01,Goiânia,395.7,5208707
2019-11-01,Goiânia,400.16,5208707
2019-12-01,Goiânia,454.75,5208707
2020-01-01,Goiânia,455.08,5208707
2020-02-01,Goiânia,448.62,5208707
2020-03-01,Goiânia,456.18,5208707
2020-04-01,Goiânia,493.21,5208707
2020-05-01,Goiânia,505.99,5208707
2020-06-01,Goiânia,480.78,5208707
2020-07-01,Goiânia,472.86,5208707
2020-08-01,Goiânia,483.15,5208707
2020-09-01,Goiânia,510.52,5208707
2020-10-01,Goiânia,537.61,5208707
2020-11-01,Goiânia,557.46,5208707
2020-12-01,Goiânia,563.8,5208707
2021-01-01,Goiânia,574.76,5208707
2021-02-01,Goiânia,560.67,5208707
2021-03-01,Goiânia,552.05,5208707
2021-04-01,Goiânia,556.27,5208707
2021-05-01,Goiânia,564.04,5208707
2021-06-01,Goiânia,551.49,5208707
2021-07-01,Goiânia,562.13,5208707
2021-08-01,Goiânia,565.4,5208707
2021-09-01,Goiânia,574.08,5208707
2021-10-01,Goiânia,591.78,5208707
2021-11-01,Goiânia,599.64,5208707
2021-12-01,Goiânia,597.24,5208707
2022-01-01,Goiânia,624.91,5208707
2022-02-01,Goiânia,641.09,5208707
2022-03-01,Goiânia,663.48,5208707
2022-04-01,Goiânia,682.87,5208707
2022-05-01,Goiânia,674.63,5208707
2022-06-01,Goiânia,674.08,5208707
2022-07-01,Goiânia,672.91,5208707
2022-08-01,Goiânia,660.83,5208707
2022-09-01,Goiânia,658.7,5208707
2022-10-01,Goiânia,675.79,5208707
2022-11-01,Goiânia,689.49,5208707
2022-12-01,Goiânia,704.63,5208707
2023-01-01,Goiânia,710.62,5208707
2010-01-01,Belo Horizonte,205.69,3106200
2010-02-01,Belo Horizonte,216.51,3106200
2010-03-01,Belo Horizonte,224.37,3106200
2010-04-01,Belo Horizonte,239.06,3106200
2010-05-01,Belo Horizonte,240.47,3106200
2010-06-01,Belo Horizonte,231.54,3106200
2010-07-01,Belo Horizonte,217.97,3106200
2010-08-01,Belo Horizonte,213.81,3106200
2010-09-01,Belo Horizonte,217.66,3106200
2010-10-01,Belo Horizonte,229.64,3106200
2010-11-01,Belo Horizonte,235.83,3106200
2010-12-01,Belo Horizonte,236.24,3106200
2011-01-01,Belo Horizonte,244.12,3106200
2011-02-01,Belo Horizonte,246.63,3106200
2011-03-01,Belo Horizonte,248.77,3106200
2011-04-01,Belo Horizonte,247.03,3106200
2011-05-01,Belo Horizonte,247.23,3106200
2011-06-01,Belo Horizonte,248.06,3106200
2011-07-01,Belo Horizonte,245.09,3106200
2011-08-01,Belo Horizonte,249.48,3106200
2011-09-01,Belo Horizonte,250.96,3106200
2011-10-01,Belo Horizonte,252.2,3106200
2011-11-01,Belo Horizonte,256.7,3106200
2011-12-01,Belo Horizonte,264.01,3106200
2012-01-01,Belo Horizonte,268.07,3106200
2012-02-01,Belo Horizonte,264.28,3106200
2012-03-01,Belo Horizonte,260.93,3106200
2012-04-01,Belo Horizonte,258.78,3106200
2012-05-01,Belo Horizonte,264.95,3106200
2012-06-01,Belo Horizonte,265.9,3106200
2012-07-01,Belo Horizonte,288.26,3106200
2012-08-01,Belo Horizonte,286.35,3106200
2012-09-01,Belo Horizonte,295.6,3106200
2012-10-01,Belo Horizonte,290.61,3106200
2012-11-01,Belo Horizonte,282.82,3106200
2012-12-01,Belo Horizonte,290.88,3106200
2013-01-01,Belo Horizonte,299.79,3106200
2013-02-01,Belo Horizonte,313.48,3106200
2013-03-01,Belo Horizonte,323.97,3106200
2013-04-01,Belo Horizonte,324.53,3106200
2013-05-01,Belo Horizonte,314.78,3106200
2013-06-01,Belo Horizonte,308.48,3106200
2013-07-01,Belo Horizonte,293.48,3106200
2013-08-01,Belo Horizonte,290.54,3106200
2013-09-01,Belo Horizonte,295.96,3106200
2013-10-01,Belo Horizonte,302.76,3106200
2013-11-01,Belo Horizonte,310.84,3106200
2013-12-01,Belo Horizonte,312.25,3106200
2014-01-01,Belo Horizonte,306.01,3106200
2014-02-01,Belo Horizonte,308.16,3106200
2014-03-01,Belo Horizonte,307.18,3106200
2014-04-01,Belo Horizonte,342.49,3106200
2014-05-01,Belo Horizonte,345.14,3106200
2014-06-01,Belo Horizonte,319.84,3106200
2014-07-01,Belo Horizonte,308.35,3106200
2014-08-01,Belo Horizonte,303.5,3106200
2014-09-01,Belo Horizonte,303.54,3106200
2014-10-01,Belo Horizonte,307.5,3106200
2014-11-01,Belo Horizonte,309.56,3106200
2014-12-01,Belo Horizonte,316.06,3106200
2015-01-01,Belo Horizonte,337.57,3106200
2015-02-01,Belo Horizonte,341.72,3106200
2015-03-01,Belo Horizonte,343.22,3106200
2015-04-01,Belo Horizonte,348.36,3106200
2015-05-01,Belo Horizonte,355.92,3106200
2015-06-01,Belo Horizonte,338.76,3106200
2015-07-01,Belo Horizonte,345.02,3106200
2015-08-01,Belo Horizonte,337.42,3106200
2015-09-01,Belo Horizonte,338.19,3106200
2015-10-01,Belo Horizonte,338.61,3106200
2015-11-01,Belo Horizonte,362.19,3106200
2015-12-01,Belo Horizonte,376.91,3106200
2015-12-01,Belo Horizonte,370.49,3106200
2016-01-01,Belo Horizonte,417.72,3106200
2016-02-01,Belo Horizonte,400.29,3106200
2016-03-01,Belo Horizonte,408.84,3106200
2016-04-01,Belo Horizonte,399.24,3106200
2016-05-01,Belo Horizonte,408.5,3106200
2016-06-01,Belo Horizonte,425.82,3106200
2016-07-01,Belo Horizonte,423.1,3106200
2016-08-01,Belo Horizonte,429.64,3106200
2016-09-01,Belo Horizonte,421.55,3106200
2016-10-01,Belo Horizonte,418.47,3106200
2016-11-01,Belo Horizonte,400.9,3106200
2016-12-01,Belo Horizonte,394.66,3106200
2017-01-01,Belo Horizonte,389.69,3106200
2017-02-01,Belo Horizonte,377.66,3106200
2017-03-01,Belo Horizonte,385.57,3106200
2017-04-01,Belo Horizonte,397.36,3106200
2017-05-01,Belo Horizonte,390.6,3106200
2017-06-01,Belo Horizonte,374.87,3106200
2017-07-01,Belo Horizonte,383.69,3106200
2017-08-01,Belo Horizonte,365.05,3106200
2017-09-01,Belo Horizonte,361.82,3106200
2017-10-01,Belo Horizonte,365.89,3106200
2017-11-01,Belo Horizonte,359.71,3106200
2017-12-01,Belo Horizonte,361.61,3106200
2018-01-01,Belo Horizonte,380.02,3106200
2018-02-01,Belo Horizonte,381.9,3106200
2018-03-01,Belo Horizonte,378.13,3106200
2018-04-01,Belo Horizonte,376.58,3106200
2018-05-01,Belo Horizonte,375.11,3106200
2018-06-01,Belo Horizonte,373.92,3106200
2018-07-01,Belo Horizonte,363.28,3106200
2018-08-01,Belo Horizonte,357.93,3106200
2018-09-01,Belo Horizonte,358.83,3106200
2018-10-01,Belo Horizonte,372.77,3106200
2018-11-01,Belo Horizonte,401.9,3106200
2018-12-01,Belo Horizonte,408.71,3106200
2019-01-01,Belo Horizonte,405.4,3106200
2019-02-01,Belo Horizonte,425.0,3106200
2019-03-01,Belo Horizonte,443.26,3106200
2019-04-01,Belo Horizonte,456.91,3106200
2019-05-01,Belo Horizonte,424.85,3106200
2019-06-01,Belo Horizonte,429.3,3106200
2019-07-01,Belo Horizonte,415.03,3106200
2019-08-01,Belo Horizonte,401.14,3106200
2019-09-01,Belo Horizonte,390.93,3106200
2019-10-01,Belo Horizonte,391.85,3106200
2019-11-01,Belo Horizonte,393.58,3106200
2019-12-01,Belo Horizonte,444.91,3106200
2020-01-01,Belo Horizonte,456.35,3106200
2020-02-01,Belo Horizonte,459.1,3106200
2020-03-01,Belo Horizonte,461.28,3106200
2020-04-01,Belo Horizonte,484.55,3106200
2020-05-01,Belo Horizonte,484.02,3106200
2020-06-01,Belo Horizonte,475.19,3106200
2020-07-01,Belo Horizonte,465.06,3106200
2020-08-01,Belo Horizonte,478.07,3106200
2020-09-01,Belo Horizonte,491.62,3106200
2020-10-01,Belo Horizonte,516.82,3106200
2020-11-01,Belo Horizonte,552.37,3106200
2020-12-01,Belo Horizonte,568.53,3106200
2021-01-01,Belo Horizonte,592.26,3106200
2021-02-01,Belo Horizonte,573.53,3106200
2021-03-01,Belo Horizonte,555.67,3106200
2021-04-01,Belo Horizonte,565.78,3106200
2021-06-01,Belo Horizonte,532.01,3106200
2021-07-01,Belo Horizonte,549.49,3106200
2021-08-01,Belo Horizonte,562.95,3106200
2021-09-01,Belo Horizonte,582.61,3106200
2021-10-01,Belo Horizonte,598.79,3106200
2021-11-01,Belo Horizonte,594.97,3106200
2021-12-01,Belo Horizonte,605.16,3106200
2022-01-01,Belo Horizonte,632.83,3106200
2022-02-01,Belo Horizonte,642.01,3106200
2022-03-01,Belo Horizonte,669.47,3106200
2022-04-01,Belo Horizonte,693.41,3106200
2022-05-01,Belo Horizonte,653.12,3106200
2022-06-01,Belo Horizonte,648.77,3106200
2022-07-01,Belo Horizonte,652.07,3106200
2022-08-01,Belo Horizonte,638.19,3106200
2022-09-01,Belo Horizonte,650.16,3106200
2022-10-01,Belo Horizonte,662.37,3106200
2022-11-01,Belo Horizonte,693.37,3106200
2022-12-01,Belo Horizonte,696.32,3106200
2023-01-01,Belo Horizonte,707.93,3106200
2010-01-01,Rio de Janeiro,213.77,3304557
2010-02-01,Rio de Janeiro,221.8,3304557
2010-03-01,Rio de Janeiro,240.22,3304557
2010-04-01,Rio de Janeiro,253.13,3304557
2010-05-01,Rio de Janeiro,240.36,3304557
2010-06-01,Rio de Janeiro,228.16,3304557
2010-07-01,Rio de Janeiro,213.1,3304557
2010-08-01,Rio de Janeiro,211.88,3304557
2010-09-01,Rio de Janeiro,219.54,3304557
2010-10-01,Rio de Janeiro,230.13,3304557
2010-11-01,Rio de Janeiro,242.35,3304557
